접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11650,서초구,10800,서초동,1,대지,1589,11,서초팰리스,20231214,26900,20.66,27.94,3,,,2021,오피스텔,직거래,
2024,11470,양천구,10200,목동,1,대지,961,0,목동 현대 하이페리온2,20231214,110500,63.72,82.83,15,,,2006,오피스텔,중개거래,서울 양천구
2024,11380,은평구,10400,갈현동,1,대지,276,99,대원아트빌,20231214,28700,52.48,25,6,,,2011,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10200,번동,1,대지,234,0,주공4단지,20231214,63000,84.79,0,3,,,1991,아파트,중개거래,서울 강북구
2024,11590,동작구,10700,사당동,1,대지,1159,0,래미안로이파크,20231214,145500,84.98,0,17,,,2018,아파트,중개거래,서울 동작구
2024,11650,서초구,10700,반포동,1,대지,20,43,반포자이,20231214,313000,84.98,0,1,,,2009,아파트,중개거래,서울 서초구
2024,11530,구로구,10700,개봉동,1,대지,476,0,한마을,20231214,77000,84.57,0,17,,,1999,아파트,중개거래,서울 구로구
2024,11230,동대문구,10900,휘경동,1,대지,106,0,휘경미소지움,20231214,56000,59.84,0,10,,,1999,아파트,중개거래,서울 동대문구
2024,11530,구로구,10700,개봉동,1,대지,476,0,한마을,20231214,63000,59.57,0,22,,,1999,아파트,중개거래,서울 구로구
2024,11110,종로구,12600,종로1가,1,대지,24,0,르메이에르종로타운1,20231214,40000,45.41,60.56,20,,,2007,오피스텔,중개거래,서울 종로구
2024,11260,중랑구,10400,묵동,1,대지,380,0,신도2,20231214,53000,84.9,0,9,,,1999,아파트,직거래,
2024,11620,관악구,10100,봉천동,1,대지,861,7,CO-OP RESIDENCE/서울대입구,20231214,16500,26.67,38.11,4,,,2005,오피스텔,중개거래,서울 관악구
2024,11290,성북구,13100,보문동2가,,,,,,20231214,150000,186.9,106.1,,,,1988,단독다가구,직거래,
2024,11740,강동구,10600,둔촌동,1,대지,170,1,올림픽파크 포레온,20231214,215320,95.97,0,10,입주권,,0,아파트,중개거래,"서울 강동구, 서울 송파구"
2024,11290,성북구,13400,길음동,1,대지,498,0,래미안길음센터피스,20231214,98000,59.97,0,16,,,2019,아파트,중개거래,서울 성북구
2024,11530,구로구,10100,신도림동,1,대지,638,0,우성5,20231214,73000,59.91,0,3,,,1994,아파트,중개거래,"서울 구로구, 서울 양천구"
2024,11470,양천구,10200,목동,1,대지,758,2,목동2차아이파크,20231214,113000,84.85,0,19,,,2004,아파트,중개거래,서울 양천구
2024,11290,성북구,13800,장위동,1,대지,173,114,래미안장위퍼스트하이,20231214,81000,59.99,0,12,,,2020,아파트,중개거래,서울 성북구
2024,11530,구로구,10800,오류동,1,대지,344,0,경남아너스빌,20231214,70000,84.93,0,18,,,2003,아파트,중개거래,서울 구로구
2024,11200,성동구,10200,하왕십리동,1,대지,1070,0,센트라스,20231214,164000,84.99,0,24,,,2016,아파트,중개거래,서울 성동구
2024,11470,양천구,10200,목동,1,대지,555,1,더하우스(555-1),20231214,27500,29.03,16.54,4,,,2017,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,20231214,20400,23.76,30.03,12,,,null,오피스텔,중개거래,서울 송파구
2024,11320,도봉구,10800,도봉동,1,대지,595,0,럭키,20231214,53800,84.86,0,10,,,1992,아파트,중개거래,서울 도봉구
2024,11350,노원구,10600,중계동,1,대지,361,1,롯데우성,20231214,120000,115.26,0,6,,,1993,아파트,중개거래,서울 노원구
2024,11380,은평구,10800,역촌동,1,대지,4,25,젤라빌리지,20231214,20700,41.4,24.15,1,,,1991,연립다세대,직거래,
2024,11170,용산구,13100,한남동,1,대지,810,0,한남더힐,20231214,308000,59.69,0,7,,,2011,아파트,중개거래,"서울 구로구, 서울 용산구"
2024,11590,동작구,10800,대방동,1,대지,501,0,대림아파트,20231213,162800,134.25,0,9,,,1993,아파트,중개거래,서울 동작구
2024,11560,영등포구,13300,대림동,1,대지,696,0,우성1,20231213,65000,62.37,0,5,,,1985,아파트,중개거래,서울 영등포구
2024,11440,마포구,11100,신수동,1,대지,462,0,신촌숲아이파크,20231213,160000,84.9,0,7,,,2019,아파트,중개거래,서울 마포구
2024,11650,서초구,10800,서초동,1,대지,1685,0,삼풍아파트,20231213,245000,79.47,0,8,,,1988,아파트,중개거래,서울 서초구
2024,11110,종로구,17500,숭인동,1,대지,202,3,종로 중흥 S클래스,20231213,12800,23.97,34.51,2,,,2013,오피스텔,중개거래,서울 종로구
2024,11170,용산구,12800,한강로3가,1,대지,16,58,용산전자오피스텔,20231213,15000,31.35,31.35,13,,,1991,오피스텔,중개거래,서울 용산구
2024,11440,마포구,12000,서교동,1,대지,475,17,솔루체,20231213,40000,30,21.49,4,,,2020,연립다세대,중개거래,서울 마포구
2024,11200,성동구,11400,성수동1가,1,대지,718,0,트리마제,20231213,315000,84.81,0,20,,,2017,아파트,중개거래,서울 성동구
2024,11440,마포구,10400,도화동,1,대지,209,4,(209-4),20231213,65000,61.74,35.68,1,,20240115,2000,연립다세대,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,1040,19,대우빌,20231213,25000,59.76,28.12,1,,,2003,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11545,금천구,10200,독산동,1,대지,955,0,신도브래뉴,20231213,56000,79.35,0,6,,,2002,아파트,직거래,
2024,11290,성북구,10300,돈암동,1,대지,524,0,일신건영휴먼빌아파트,20231213,89000,117.16,0,3,,,2005,아파트,중개거래,서울 성북구
2024,11650,서초구,10100,방배동,1,대지,785,4,골든힐,20231213,51300,27.28,24.15,6,,,2015,연립다세대,중개거래,서울 서초구
2024,11200,성동구,10800,응봉동,1,대지,265,59,(265-59),20231213,19000,22.74,14.72,3,,,1994,연립다세대,중개거래,서울 성동구
2024,11470,양천구,10200,목동,1,대지,555,1,더하우스(555-1),20231213,35500,25.92,29.08,5,,,2017,연립다세대,중개거래,서울 양천구
2024,11500,강서구,10400,가양동,1,대지,1461,0,가양2단지(성지),20231213,70500,49.65,0,11,,,1992,아파트,중개거래,서울 강서구
2024,11740,강동구,10600,둔촌동,1,대지,170,1,올림픽파크 포레온,20231213,193404,84.99,0,20,입주권,,0,아파트,중개거래,서울 강동구
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),20231213,190000,84.97,0,14,,,1995,아파트,중개거래,"서울 강남구, 서울 서초구"
2024,11380,은평구,10200,녹번동,1,대지,141,105,경인에버빌(141-105),20231213,41000,51.22,32.02,3,,,2014,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10700,창동,1,대지,338,0,창동신원리베르텔,20231213,19000,42.78,54.23,10,,,2003,오피스텔,중개거래,서울 도봉구
2024,11170,용산구,13200,동빙고동,,,,,,20231213,188000,47.28,29.76,,,,1996,단독다가구,중개거래,서울 용산구
2024,11560,영등포구,11000,여의도동,1,대지,47,0,여의도자이,20231213,278000,148.94,0,19,,,2008,아파트,중개거래,서울 영등포구
2024,11170,용산구,10100,후암동,1,대지,1,56,SV1,20231213,59000,29.96,24.23,2,,,2023,연립다세대,직거래,
2024,11500,강서구,10400,가양동,1,대지,1460,0,한강타운,20231213,103300,84.99,0,7,,,1993,아파트,중개거래,서울 강서구
2024,11620,관악구,10200,신림동,1,대지,1735,0,관악산휴먼시아2단지,20231213,58500,59.99,0,13,,,2008,아파트,중개거래,서울 관악구
2024,11170,용산구,13200,동빙고동,1,대지,221,2,(221-2),20231213,188000,47.28,29.76,1,,20240111,1996,연립다세대,중개거래,서울 용산구
2024,11320,도봉구,10700,창동,1,대지,338,0,창동신원리베르텔,20231213,19000,42.78,54.23,10,,20240109,2003,오피스텔,중개거래,서울 도봉구
2024,11380,은평구,10800,역촌동,1,대지,43,31,역촌하이츠,20231213,22000,56.85,29.66,5,,,2005,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10100,봉천동,1,대지,1686,19,봉천오피스텔,20231213,13000,16.4,20.92,4,,,2003,오피스텔,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1686,19,봉천오피스텔,20231213,13000,16.4,20.92,5,,,2003,오피스텔,직거래,
2024,11500,강서구,10600,내발산동,1,대지,742,0,마곡수명산파크1단지,20231213,97000,84.53,0,3,,,2007,아파트,중개거래,서울 강서구
2024,11620,관악구,10100,봉천동,1,대지,1686,19,봉천오피스텔,20231213,13000,16.4,20.92,7,,,2003,오피스텔,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,104,40,아스테르,20231213,27000,23.81,30.88,3,,,2021,오피스텔,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1686,19,봉천오피스텔,20231213,14500,18.45,23.54,6,,,2003,오피스텔,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,120,46,로뎀하이빌(120-46),20231213,32000,48.83,29.03,5,,,2018,연립다세대,중개거래,"서울 강북구, 서울 도봉구"
2024,11650,서초구,10100,방배동,1,대지,12,37,힐뷰,20231213,78000,66.02,45.42,4,,,2013,연립다세대,중개거래,서울 서초구
2024,11650,서초구,10600,잠원동,1,대지,55,12,신반포16,20231213,162000,52.77,0,1,,,1983,아파트,중개거래,서울 서초구
2024,11545,금천구,10200,독산동,1,대지,1006,97,신독산역 갤러리 휴리움,20231213,26000,29.3,40.78,7,,,2022,오피스텔,중개거래,서울 서초구
2024,11650,서초구,10100,방배동,1,대지,826,2,방배어반스테이,20231213,50000,24.5,13.59,5,,,2020,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,1280,1,한신휴플러스(1280-1),20231213,67900,58.03,0,12,,,2007,아파트,중개거래,서울 구로구
2024,11215,광진구,10500,자양동,1,대지,227,7,더샵스타시티,20231213,207000,139.6,0,19,,,2007,아파트,중개거래,서울 광진구
2024,11215,광진구,10500,자양동,1,대지,227,7,더샵스타시티,20231213,172000,100.32,0,23,,,2007,아파트,중개거래,서울 광진구
2024,11710,송파구,11300,거여동,1,대지,290,0,거여1단지,20231213,56000,39.6,0,12,,,1997,아파트,중개거래,서울 송파구
2024,11530,구로구,10600,고척동,1,대지,334,0,벽산,20231213,83500,84.88,0,19,,,2003,아파트,중개거래,서울 구로구
2024,11470,양천구,10200,목동,1,대지,324,91,오렌지힐,20231213,15217,28.64,17.7,6,,,2016,연립다세대,직거래,
2024,11470,양천구,10200,목동,1,대지,917,9,현대41타워,20231213,115000,124.2,149.58,14,,,2001,오피스텔,중개거래,"서울 강서구, 서울 양천구"
2024,11620,관악구,10200,신림동,1,대지,98,206,청솔빌라,20231213,18000,53.56,31.19,2,,,2002,연립다세대,중개거래,서울 관악구
2024,11215,광진구,10500,자양동,1,대지,639,22,에비앙하우스,20231213,35300,25.5,16.86,4,,,2016,연립다세대,중개거래,서울 광진구
2024,11260,중랑구,10500,망우동,1,대지,512,28,더레베,20231213,28000,21.28,14.13,6,,,2022,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,431,0,래미안상도3차,20231212,108000,84.96,0,2,,20240129,2004,아파트,중개거래,서울 용산구
2024,11380,은평구,10800,역촌동,1,대지,2,22,(2-22),20231212,19500,60.04,26.98,-1,,,2004,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(동아),20231212,73000,60,0,3,,,2003,아파트,중개거래,서울 관악구
2024,11500,강서구,10300,화곡동,1,대지,56,380,동화빌라(56-380),20231212,11900,36.36,28.17,1,,,1990,연립다세대,중개거래,서울 강서구
2024,11290,성북구,13300,정릉동,1,대지,385,25,스마트빌19차,20231212,25500,44.84,31.04,4,,,2015,연립다세대,중개거래,서울 성북구
2024,11560,영등포구,10200,영등포동1가,1,대지,113,1,여의도씨티아이,20231212,12500,16.88,27.77,5,,,2013,오피스텔,중개거래,서울 영등포구
2024,11170,용산구,10900,청파동1가,1,대지,98,26,98-26,20231212,37000,29.99,19.2,3,,,2017,연립다세대,중개거래,"서울 마포구, 서울 용산구"
2024,11200,성동구,11300,옥수동,1,대지,362,4,옥수트윈빌,20231212,35000,79.21,37.79,4,,,2003,연립다세대,직거래,
2024,11260,중랑구,10100,면목동,1,대지,64,42,도성팰리스,20231212,28500,28.04,16.53,4,,,2018,연립다세대,중개거래,서울 중랑구
2024,11380,은평구,10700,응암동,1,대지,124,42,웰그린빌,20231212,27500,60.4,29.51,5,,,2010,연립다세대,중개거래,서울 은평구
2024,11680,강남구,10400,청담동,1,대지,130,9,현대 오피스텔,20231212,27500,20.7,27.5,5,,,1991,오피스텔,중개거래,서울 강남구
2024,11740,강동구,10900,천호동,1,대지,571,0,래미안강동팰리스,20231212,141000,84.97,0,39,,,2017,아파트,중개거래,서울 강동구
2024,11740,강동구,10600,둔촌동,1,대지,170,1,올림픽파크 포레온,20231212,193407,84.99,0,18,입주권,,0,아파트,중개거래,서울 강동구
2024,11710,송파구,10100,잠실동,1,대지,27,0,주공아파트 5단지,20231212,247800,76.5,0,10,,,1978,아파트,중개거래,서울 송파구
2024,11740,강동구,10900,천호동,1,대지,311,32,퍼브릭하우스,20231212,33500,61.22,24.68,2,,,2002,연립다세대,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,740,0,상계주공2(고층),20231212,57000,58.01,0,5,,,1987,아파트,중개거래,서울 노원구
2024,11200,성동구,11000,금호동2가,1,대지,1217,0,래미안하이리버,20231212,127500,84.99,0,2,,,2012,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,963,23,화인하우스(963-23),20231212,13700,27.12,17.91,2,,,1993,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,10400,영등포동3가,1,대지,7,0,영등포 점프밀라노,20231212,20000,33.21,33.21,12,,,2005,오피스텔,중개거래,서울 영등포구
2024,11680,강남구,10100,역삼동,1,대지,825,24,강남역 효성해링턴 타워 더퍼스트,20231212,28200,25.73,34.03,3,,,2014,오피스텔,중개거래,서울 강남구
2024,11500,강서구,10500,마곡동,1,대지,739,4,마곡 헤리움1차,20231212,18000,29.14,41.19,7,,,2015,오피스텔,중개거래,서울 강서구
2024,11260,중랑구,10400,묵동,1,대지,247,25,환진그린빌,20231212,23000,27.8,16.53,2,,,2017,연립다세대,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,469,27,가든빌라C,20231212,13200,31.19,17.43,1,,,1988,연립다세대,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,1,대지,791,1795,삼성골드빌(791-1795),20231212,18500,53.51,25.15,3,,,2006,연립다세대,중개거래,서울 강북구
2024,11305,강북구,10200,번동,1,대지,621,5,어반스톤포레,20231212,32800,39.95,25.5,2,,,2022,연립다세대,직거래,
2024,11140,중구,16200,신당동,1,대지,400,3,신당상상헌,20231212,38000,29.99,19.06,3,,,2020,연립다세대,중개거래,서울 금천구
2024,11500,강서구,10400,가양동,1,대지,1461,0,가양2단지(성지),20231212,48000,34.44,0,8,,,1992,아파트,중개거래,서울 강서구
2024,11590,동작구,10200,상도동,1,대지,431,0,래미안상도3차,20231212,109000,84.96,0,2,,,2004,아파트,중개거래,서울 용산구
2024,11545,금천구,10300,시흥동,1,대지,219,16,"첼시하우스10(C동,D동)",20231212,29800,29.98,21.55,3,,,2023,연립다세대,직거래,
2024,11290,성북구,13900,석관동,1,대지,407,0,석관래미안,20231212,71000,59.9,0,16,,,2009,아파트,중개거래,서울 성북구
2024,11620,관악구,10300,남현동,1,대지,1061,18,(1061-18),20231211,18750,25.05,39.35,7,,,2005,오피스텔,중개거래,서울 관악구
2024,11545,금천구,10100,가산동,1,대지,769,0,두산,20231211,62000,59.84,0,22,,,1998,아파트,중개거래,서울 금천구
2024,11440,마포구,12100,동교동,1,대지,165,8,LG팰리스빌딩,20231211,22700,43.58,54.81,8,,,1999,오피스텔,중개거래,서울 마포구
2024,11440,마포구,12100,동교동,1,대지,165,8,LG팰리스빌딩,20231211,42500,59.75,75.15,18,,,1999,오피스텔,중개거래,서울 마포구
2024,11350,노원구,10500,상계동,1,대지,740,0,상계주공2(고층),20231211,40000,58.01,0,13,,,1987,아파트,직거래,
2024,11530,구로구,10700,개봉동,1,대지,312,65,해마루빌(312-65),20231211,23500,57.4,28.49,2,,,2003,연립다세대,중개거래,"경기 광명시, 서울 구로구"
2024,11440,마포구,12400,연남동,1,대지,366,2,이조빌라,20231211,28000,36.61,27.48,-1,,,1988,연립다세대,중개거래,서울 마포구
2024,11470,양천구,10100,신정동,1,대지,879,18,동국화이트빌A동,20231211,55000,84.65,0,3,,,2003,아파트,중개거래,서울 양천구
2024,11350,노원구,10400,하계동,1,대지,274,0,청솔(시영7),20231211,40500,39.92,0,2,,,1989,아파트,중개거래,서울 용산구
2024,11500,강서구,10300,화곡동,1,대지,410,241,청성스카이,20231211,13100,29.78,19.84,3,,,2008,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,12600,양평동2가,1,대지,37,3,오목교투웨니퍼스트,20231211,28000,28.63,37.02,13,,,2017,오피스텔,중개거래,서울 영등포구
2024,11350,노원구,10300,공릉동,1,대지,690,2,삼익아파트,20231211,58000,84.77,0,3,,,1997,아파트,중개거래,서울 노원구
2024,11230,동대문구,10300,제기동,1,대지,1212,0,한신아파트,20231211,81000,114.89,0,21,,,2004,아파트,중개거래,서울 동대문구
2024,11740,강동구,10600,둔촌동,1,대지,170,1,올림픽파크 포레온,20231211,189863,84.99,0,27,입주권,,0,아파트,중개거래,서울 강동구
2024,11680,강남구,11500,수서동,1,대지,738,0,동익,20231211,142000,84.46,0,14,,,1993,아파트,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,229,63,파크빌,20231211,14300,19,10.5,4,,,2010,연립다세대,중개거래,"경기 고양일산서구, 서울 광진구"
2024,11215,광진구,10500,자양동,1,대지,229,63,파크빌,20231211,13500,23.42,12.95,4,,,2010,연립다세대,중개거래,"경기 고양일산서구, 서울 광진구"
2024,11215,광진구,10500,자양동,1,대지,229,63,파크빌,20231211,21200,34.96,19.33,5,,,2010,연립다세대,중개거래,"경기 고양일산서구, 서울 광진구"
2024,11230,동대문구,10400,전농동,1,대지,690,0,래미안크레시티,20231211,123500,84.98,0,15,,,2014,아파트,중개거래,서울 동대문구
2024,11215,광진구,10500,자양동,1,대지,636,11,그랜드아파트,20231211,46000,39.74,0,8,,,2023,아파트,중개거래,서울 광진구
2024,11110,종로구,12100,신문로2가,1,대지,171,0,디팰리스,20231211,280000,118.75,0,16,,,2020,아파트,중개거래,서울 성동구
2024,11320,도봉구,10700,창동,1,대지,45,0,삼성래미안,20231211,74000,84.75,0,19,,,1992,아파트,중개거래,서울 도봉구
2024,11320,도봉구,10800,도봉동,1,대지,566,8,동일맨션(566-8),20231211,20000,56.97,32.46,3,,,2014,연립다세대,중개거래,서울 도봉구
2024,11620,관악구,10200,신림동,1,대지,597,65,평주빌라(597-65),20231211,24000,52.38,28.94,1,,,1996,연립다세대,중개거래,서울 관악구
2024,11200,성동구,11500,성수동2가,,,,,,20231211,675000,613.17,224.8,,,,1990,단독다가구,중개거래,"서울 마포구, 서울 성동구"
2024,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,20231211,62500,84.76,0,2,,,2004,아파트,중개거래,"서울 강북구, 서울 송파구"
2024,11410,서대문구,11100,홍제동,1,대지,473,0,홍제센트럴IPARK,20231211,110000,84.96,0,6,,,2020,아파트,중개거래,"서울 서대문구, 서울 은평구"
2024,11470,양천구,10200,목동,1,대지,902,0,목동신시가지2,20231211,206000,95.67,0,5,,,1986,아파트,중개거래,서울 양천구
2024,11650,서초구,10800,서초동,1,대지,1338,1,풍림아이원플러스,20231211,28000,39.56,49.07,6,,,2004,오피스텔,중개거래,서울 서초구
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,20231211,478500,114.14,0,17,,,2015,아파트,중개거래,서울 강남구
2024,11470,양천구,10100,신정동,1,대지,1296,0,아이파크,20231211,145000,84.88,0,15,,,2002,아파트,중개거래,서울 양천구
2024,11680,강남구,10500,삼성동,1,대지,87,0,아이파크,20231211,720000,195.39,0,33,,,2004,아파트,중개거래,서울 강남구
2024,11140,중구,16500,황학동,1,대지,819,0,황학동 복합시설(DUO302),20231210,15800,22.52,33.24,16,,,2014,오피스텔,중개거래,경기 양주시
2024,11290,성북구,13300,정릉동,1,대지,559,42,로얄팰리스A동,20231210,25500,57.36,40,4,,,2019,연립다세대,중개거래,서울 강북구
2024,11290,성북구,13300,정릉동,1,대지,162,17,엘렌시아,20231210,25000,29.91,23.11,2,,,2021,연립다세대,직거래,
2024,11440,마포구,10800,대흥동,1,대지,12,27,이대역 푸르지오 시티,20231210,24700,28.8,39.6,5,,,2013,오피스텔,중개거래,서울 마포구
2024,11590,동작구,10500,흑석동,1,대지,327,0,청호,20231210,62000,59.85,0,1,,,1997,아파트,중개거래,서울 동작구
2024,11170,용산구,13300,서빙고동,1,대지,296,0,금호베스트빌1,20231210,158000,84.94,0,18,,,2002,아파트,중개거래,서울 용산구
2024,11680,강남구,10500,삼성동,,,,,,20231210,688000,360.16,180.3,,,,2021,단독다가구,중개거래,서울 서초구
2024,11590,동작구,10100,노량진동,1,대지,325,0,신동아리버파크,20231210,101000,84.88,0,22,,,2001,아파트,중개거래,서울 동작구
2024,11380,은평구,10300,불광동,1,대지,484,266,전원빌라(484-266),20231210,30000,37.79,25.7,2,,,1995,연립다세대,직거래,
2024,11590,동작구,10700,사당동,1,대지,105,0,신동아4,20231209,115000,118.25,0,1,,,1993,아파트,중개거래,서울 동작구
2024,11260,중랑구,10300,중화동,1,대지,450,0,한신아파트(103~109),20231209,60000,59.76,0,11,,,1997,아파트,중개거래,서울 중랑구
2024,11500,강서구,10300,화곡동,1,대지,403,13,화곡큐6,20231209,33000,46.93,29.19,5,,,2022,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1045,8,남성아트빌,20231209,30800,36.18,21.1,6,,,2017,연립다세대,중개거래,서울 강서구
2024,11290,성북구,13600,하월곡동,1,대지,226,0,월곡래미안루나밸리,20231209,79000,59.98,0,9,,,2007,아파트,중개거래,서울 성북구
2024,11590,동작구,10200,상도동,1,대지,531,0,힐스테이트 상도 센트럴파크,20231209,112000,59.78,0,3,,,2012,아파트,중개거래,서울 동작구
2024,11215,광진구,10300,구의동,1,대지,37,9,아차산빌라,20231209,38250,75.45,37.6,3,,,2003,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10300,수유동,1,대지,205,0,수유벽산1차,20231209,70000,122.58,0,15,,,1993,아파트,중개거래,서울 강북구
2024,11170,용산구,12900,이촌동,1,대지,404,0,한가람,20231209,155000,59.88,0,8,,,1998,아파트,중개거래,서울 용산구
2024,11440,마포구,12700,상암동,1,대지,1658,0,상암월드컵파크5단지,20231209,145000,104.69,0,14,,,2005,아파트,중개거래,서울 마포구
2024,11560,영등포구,11800,도림동,1,대지,141,234,우영쉐르빌가동(141-234),20231209,51500,63.51,29.71,2,,,2003,연립다세대,중개거래,서울 영등포구
2024,11500,강서구,10300,화곡동,1,대지,962,17,초원빌라,20231209,15000,40.77,20.97,2,,,1994,연립다세대,중개거래,서울 강서구
2024,11290,성북구,11200,삼선동2가,1,대지,425,0,삼선푸르지오,20231209,70500,59.95,0,12,,,2008,아파트,중개거래,서울 성북구
2024,11380,은평구,10500,구산동,1,대지,17,12,카멜리아,20231209,39800,48.02,32.41,2,,,2022,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,680,0,포레나노원,20231209,119300,84.96,0,9,,,2020,아파트,중개거래,서울 노원구
2024,11380,은평구,11000,증산동,1,대지,131,153,(131-153),20231209,61400,64.41,39.67,-1,,,1991,연립다세대,중개거래,서울 은평구
2024,11230,동대문구,10500,답십리동,1,대지,497,23,청계 푸르지오시티,20231209,15800,23.85,31.56,13,,,2015,오피스텔,중개거래,서울 동대문구
2024,11140,중구,16500,황학동,1,대지,1720,0,청계 블루카운티,20231209,22500,25.04,25.04,6,,,2018,오피스텔,중개거래,서울 중구
2024,11410,서대문구,10800,영천동,1,대지,100,0,독립문삼호,20231209,81000,75.66,0,17,,,1995,아파트,중개거래,서울 서대문구
2024,11380,은평구,10700,응암동,1,대지,195,52,인산엘르빌2차,20231209,32000,44.73,25.21,3,,,2012,연립다세대,중개거래,서울 은평구
2024,11680,강남구,11500,수서동,1,대지,736,0,신동아,20231208,88000,33.18,0,8,,,1992,아파트,중개거래,서울 강남구
2024,11170,용산구,13300,서빙고동,1,대지,293,0,그린파크(코오롱하늘채),20231208,125000,84.99,0,8,,,2000,아파트,중개거래,서울 용산구
2024,11140,중구,16500,황학동,1,대지,1572,0,동광팰리스,20231208,26500,26.92,0,7,,,2018,아파트,중개거래,서울 중구
2024,11500,강서구,10900,방화동,1,대지,620,209,더스카이2,20231208,13800,27.37,41.94,2,,,2016,오피스텔,중개거래,서울 강서구
2024,11320,도봉구,10500,쌍문동,1,대지,75,57,풀내음파크빌(75-57),20231208,21000,51.41,30.1,2,,,2014,연립다세대,중개거래,서울 도봉구
2024,11710,송파구,10800,문정동,1,대지,91,4,더숲(91-4),20231208,58000,52.84,30.23,4,,,2023,연립다세대,직거래,
2024,11740,강동구,10100,명일동,1,대지,42,0,명일우성,20231208,124000,84.93,0,12,,,1986,아파트,중개거래,서울 강동구
2024,11140,중구,16700,정동,1,대지,37,0,삼정아트테라스정동,20231208,45150,22.47,0,5,,,2020,아파트,중개거래,서울 중구
2024,11590,동작구,10700,사당동,1,대지,419,152,CS하우스,20231208,18300,17.09,12.34,4,,,2014,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,419,152,CS하우스,20231208,18300,17.09,12.34,3,,,2014,연립다세대,중개거래,서울 동작구
2024,11560,영등포구,11000,여의도동,1,대지,50,0,시범,20231208,135000,79.24,0,1,,,1971,아파트,직거래,
2024,11710,송파구,10700,가락동,1,대지,165,0,래미안파크팰리스,20231208,125000,59.97,0,2,,,2007,아파트,중개거래,서울 송파구
2024,11380,은평구,10700,응암동,,,,,,20231208,245000,145.38,233.4,,,,1976,단독다가구,중개거래,서울 은평구
2024,11740,강동구,10500,길동,1,대지,480,0,길동다성이즈빌,20231208,50000,28.77,0,7,,,2023,아파트,직거래,
2024,11650,서초구,10200,양재동,1,대지,384,7,연세빌리지,20231208,57000,53.75,23.95,1,,,1995,연립다세대,중개거래,서울 서초구
2024,11620,관악구,10100,봉천동,1,대지,861,7,CO-OP RESIDENCE/서울대입구,20231208,16100,26.67,38.11,4,,,2005,오피스텔,중개거래,서울 관악구
2024,11290,성북구,13400,길음동,1,대지,1278,0,길음동동부센트레빌(1278-0),20231208,74000,84.84,0,9,,,2003,아파트,중개거래,"서울 강북구, 서울 성북구"
2024,11215,광진구,10300,구의동,1,대지,680,0,e편한세상광진그랜드파크,20231208,179000,115.98,0,2,,,2021,아파트,중개거래,서울 광진구
2024,11590,동작구,10700,사당동,1,대지,419,152,CS하우스,20231208,35000,29.13,21.03,4,,,2014,연립다세대,중개거래,서울 동작구
2024,11170,용산구,12100,용문동,1,대지,25,12,한강타운,20231208,25000,13.53,8.25,3,,,2013,연립다세대,중개거래,서울 용산구
2024,11260,중랑구,10600,신내동,1,대지,650,0,신내6대주,20231208,39500,39.84,0,5,,,1996,아파트,중개거래,경기 고양일산동구
2024,11590,동작구,10700,사당동,1,대지,419,152,CS하우스,20231208,32000,34.61,24.98,3,,,2014,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,,,,,,20231208,75000,141.39,132,,,,1985,단독다가구,중개거래,서울 관악구
2024,11350,노원구,10200,월계동,1,대지,13,0,미성,20231208,54800,33.28,0,5,,,1986,아파트,중개거래,서울 노원구
